arc	source	where	terms	status	hits_per_head	top_paths	quote
B714_physics_spine	main	FINDINGS.md '6′ (three GENERATIONS)'	order-3 element object order	GENERIC	"{""audit/b775-braver-questions"":82,""claude/new-session-qor5up"":78,""claude/outside-bench"":92,""codex/seat-r001"":88,""main"":90,""paper/structure-genesis-first"":83}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/REBASE_2026-07-16.md | docs/SEAL_LEDGER.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B210_dual_mckay_hyperbolic/FINDINGS.md | +9 catch-all	no ℤ/3 acts on the object — Isom(4₁)=D₄, order 8, no order-3 element
B716_time_gap	main	FINDINGS.md line 26	object-intrinsic manifold-valued a-polynomial sqrt-3	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":2,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":1}"	frontier/B770_closure_census/census.json | +1 catch-all	No object-intrinsic invariant is 4-manifold-valued (the A-polynomial is a plane curve, the trace field is a number field Q(sqrt-3), the torsion is a scalar).
B716_time_gap	main	FINDINGS.md line 39-40 (Probe 3 summary)	complex-time invariant direction rotate	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":3,""codex/seat-r001"":1,""main"":3,""paper/structure-genesis-first"":1}"	tests/test_b716_time_gap.py | docs/COSMOLOGY_LEDGER.md | frontier/B1194_existence_audit/verification/audit_cells.json	there is NO invariant complex-time direction to rotate
B716_time_gap	main	b716_probe3_out.txt lines 42-47	two-point-homogeneous isometry-invariant complex-time wick-rotate	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		H^3 is an ISOTROPIC (two-point-homogeneous) Riemannian space...Therefore NO isometry-invariant tangent direction exists, so there is NO canonical complex-time axis to Wick-rotate.
B717_observer_emergence	main	FINDINGS.md line 51	verify-on-receipt confirmation structural asserted	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | frontier/B770_closure_census/census.json | frontier/B774_chord_pass/stageA_scan.json | +2 catch-all	Every row is a banked theorem or a verify-on-receipt confirmation; nothing is asserted beyond the structural.
B717_observer_emergence	main	FINDINGS.md line 53	anywhere value	GENERIC	"{""audit/b775-braver-questions"":475,""claude/new-session-qor5up"":410,""claude/outside-bench"":559,""codex/seat-r001"":492,""main"":527,""paper/structure-genesis-first"":473}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LITERATURE_CONTEXT_2026-07-15.md | docs/MASTERPLAN.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | +69 catch-all	No SM value is claimed anywhere
B718_child_program	main	FINDINGS.md line 10	structured inherits skeleton charged	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":7,""claude/outside-bench"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":8}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/MASTERPLAN.md | docs/LISTENER_MAP_SPEC.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B796_coupling_campaign/MASTERPLAN.md | docs/OPEN_LEADS.md | +3 catch-all	the child inherits NOTHING structured from the object: no field law (probe 1), no own charged skeleton (probe 3), no golden slope (probe 4)
B718_child_program	main	FINDINGS.md line 15	re-creates closing object	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no closing re-creates it [the object's E6]
B718_child_program	main	b718_probe1_out.txt line 76	m015 moduli drops small	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":6,""main"":5,""paper/structure-genesis-first"":4}"	frontier/B738_pathfinder_compiler/kill_graph.json | papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +4 catch-all	5_2=m015 (disc -23) drops at small moduli 2,3, never at 23
B718_child_program	main	b718_probe2_out.txt line 36 (approx., 'NO resolved non-integral filling is arithmetic')	non-integral arithmetic filling	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":1,""claude/outside-bench"":8,""codex/seat-r001"":3,""main"":7,""paper/structure-genesis-first"":2}"	docs/LAW_MAP.md | frontier/B1067_rayclass_harvest/w1_results.json | frontier/B1068_descent_inventory/w2_full_results.json | docs/GRAND_COMPUTATION_LEDGER.md | docs/GRAND_COMPUTATION_v0.md | docs/views/VERDICT_LEDGER.md | frontier/B1189_close_loop_batch1/verification/batch1_cells.json | +2 catch-all	NO resolved non-integral filling is arithmetic
B718_child_program	main	b718_probe3_out.txt line 63	binary-polyhedral irreducible image prime	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":11,""claude/outside-bench"":15,""codex/seat-r001"":14,""main"":15,""paper/structure-genesis-first"":12}"	docs/HINT_LEDGER.md | frontier/B266_arithmetic_selects_e6/FINDINGS.md | frontier/B272_verification_and_gaps/FINDINGS.md | frontier/B727_base_rate_the_structure/b727_probe3.py | frontier/B727_base_rate_the_structure/b727_probe3_out.txt | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B749_genesis_forks/RESULTS.json | frontier/B771_phase1_wave1/wave4_results.json | +3 catch-all	No irreducible binary-polyhedral image at any prime.
B718_child_program	main	b718_probe4_out.txt line 78	sqrt6 fibonacci threshold enters	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		NO sqrt(5), NO phi, NO Fibonacci enters the slope threshold 2*sqrt6=4.8990.
B720_coupling_path	main	PROGRESS_LOG.md, 2026-07-30 B828 entry (per log_index/B720.txt)	label-lock b720 principled directory	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/OPEN_LEADS.md | +2 catch-all	B720 is LIVE: its directory contains NO scripts and its lock test_three_nomatch_are_principled_not_adhoc is a LABEL-LOCK -- assert len(set(reasons.values())) == 3 over three string literals the test itself defines, which CANNOT FAIL
B725_born_rule	main		re-derived b942 b957 b725	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":6,""claude/outside-bench"":13,""codex/seat-r001"":8,""main"":13,""paper/structure-genesis-first"":7}"	docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B1067_rayclass_harvest/w1_results.json | docs/views/THE_SPINE.md | docs/GRAND_COMPUTATION_LEDGER.md | frontier/B1210_paper_spine_sweep/spine_sweep.json | +3 catch-all	"""no probe re-derived it, and B942 retracted it / B957 refuted it"" — frontier/B725_born_rule/FINDINGS.md line 94 (referring to the underlying 'measurement = the beta=1 SSB' axiom)"
B725_born_rule	main		b725 frontier born	GENERIC	"{""audit/b775-braver-questions"":47,""claude/new-session-qor5up"":39,""claude/outside-bench"":44,""codex/seat-r001"":40,""main"":44,""paper/structure-genesis-first"":40}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B1004_ssb_leak/FINDINGS.md | frontier/B738_pathfinder_compiler/SHORTLIST.md | +6 catch-all	"""Not 'we derived the Born rule.'"" — frontier/B725_born_rule/FINDINGS.md line 16"
B726_hearing_born_content	main		cross-referenced repo-absence identifications derivations	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"""the framework's three additions are structural identifications, not independent derivations"" — cross-referenced structural caveat present in FINDINGS.md and probes; no hard repo-absence ('no file exists') sentences were found in this arc's files"
B726_hearing_born_content	main		not-yet-established real-quartic probe3 zeta5	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"""UNBANKED"" (the real-quartic amplitude field and the cyclotomic phase field Q(zeta5) are explicitly marked as not-yet-established/absent from the banked ledger) — frontier/B726_hearing_born_content/b726_probe3_out.txt lines 112-115"
B727_base_rate_the_structure	main	frontier/B727_base_rate_the_structure/PREREGISTRATION.md:5	structural flagship program recurs	LEAD	"{""audit/b775-braver-questions"":23,""claude/new-session-qor5up"":21,""claude/outside-bench"":28,""codex/seat-r001"":24,""main"":26,""paper/structure-genesis-first"":22}"	docs/ERROR_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/dossiers/DOSSIER_the_arithmetic_object_2026-07-18.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave3_results.json | +7 catch-all	"That same test has NEVER been run on the program's FLAGSHIP STRUCTURAL claim: ""E₆ recurs across three faces"""
B728_stokes_resummation	main	frontier/B728_stokes_resummation/FINDINGS.md:54	identification alexander asserted stokes	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":10,""claude/outside-bench"":11,""codex/seat-r001"":11,""main"":12,""paper/structure-genesis-first"":11}"	docs/LAW_MAP.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B774_chord_pass/stageA_scan.json | frontier/B1067_rayclass_harvest/w1_results.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +4 catch-all	the Stokes-σ₀ = Alexander-σ₀ identification asserted across cells, never proven
B730_forced_faces_and_cosmos	main	frontier/B730_forced_faces_and_cosmos/FINDINGS.md:74-75	genuinely-open field-siblings m004 distinguished	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	The one genuinely-open frontier (cc2 capstone, UNVERIFIED here -- carried, not banked): m004 is distinguished from its field-siblings ... by its congruence LEVEL in PSL(2,O3)
B731_object_observer_noncongruence	main	frontier/B731_object_observer_noncongruence/FINDINGS.md:44	fabricated-citation m004 circulating unverified	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	docs/ERROR_LEDGER.md | +1 catch-all	"cc2's fabricated-citation guard had flagged ""m004 at level (4)"" as an unverified circulating claim -- correctly."
B735_emittance	main	frontier/B735_emittance/FINDINGS.md (SAME WALLS section)	unavailable eigenvalue maass sage	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":8,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":8}"	docs/PRACTICES.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B779_convergence_probe/R3_scattering_assessment.md | frontier/B887_gate_audit/audit_reports.json | frontier/B796_coupling_campaign/2t_base_rate/FINDINGS.md | +4 catch-all	no Maass eigenvalue computed — Sage unavailable
B736_ABC_campaign	main	frontier/B736_ABC_campaign/FINDINGS.md, Path C section	nothing-forced constraints parameters relations	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	frontier/B738_pathfinder_compiler/kill_graph.json | tests/test_b736_abc.py | +1 catch-all	ZERO of the ~19(+neutrino)=24 SM free parameters are reduced. The full ledger grades all 24 as (d)=nothing-forced: 0 forced values (a), 0 forced relations (b, = a reduction), 0 discrete constraints on any SM parameter (c).
B736_ABC_campaign	main	frontier/B736_ABC_campaign/FINDINGS.md, Path B section	bianchi-hecke non-abelian precedent symmetry	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":3,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	frontier/B738_pathfinder_compiler/kill_graph.json | docs/LAW_MAP.md | +2 catch-all	the bare non-abelian Bianchi-Hecke symmetry is absent from every precedent
B736_ABC_campaign	main	PROGRESS_LOG.md entry quoted in log_index/B736.txt (2026-08-07, B942/L113), referencing this arc's obstruction	canonical quotient	GENERIC	"{""audit/b775-braver-questions"":170,""claude/new-session-qor5up"":157,""claude/outside-bench"":198,""codex/seat-r001"":186,""main"":194,""paper/structure-genesis-first"":168}"	docs/CAMPAIGN_STATUS.md | docs/CROSS_SESSION_2026-06-11_disposition.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/RECOGNITION.md | +26 catch-all	no CANONICAL Z/2 quotient of Gal(K^ab/K) exists
B737_candidate_zero	main	frontier/B737_candidate_zero/FINDINGS.md P4-KMS section	re-fetched m004 parameter contains	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the CMR/BC KMS system contains NO parameter of m004 (verbatim source re-fetched)
B737_candidate_zero	main	frontier/B737_candidate_zero/p4_kms_out.txt VERDICT section	operator-level identification literature carrier	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":2}"	docs/OPEN_LEADS.md | frontier/B1068_descent_inventory/w2_full_results.json | +1 catch-all	the only construction that would make the voice BE the carrier (operator-level identification) does not exist in the literature
B738_pathfinder_compiler	main	frontier/B738_pathfinder_compiler/FINDINGS.md headline finding 1	scattering consulted spectrum laplace	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | frontier/B754_p2_spectral/cells/TOMB-L30/compute.py | frontier/B754_p2_spectral/cells/TOMB-L30/output.txt | +3 catch-all	the Laplace/scattering spectrum proper consulted by ZERO kills — a fully virgin column
B738_pathfinder_compiler	main	frontier/B738_pathfinder_compiler/FINDINGS.md KILL-GRAPH DIFF section	scattering consulted emittance spectral	LEAD	"{""audit/b775-braver-questions"":18,""claude/new-session-qor5up"":17,""claude/outside-bench"":18,""codex/seat-r001"":18,""main"":18,""paper/structure-genesis-first"":17}"	docs/OPEN_LEADS.md | docs/handoffs/PHYSICS_PATHFINDER_PROMPT_2026-07-21.md | docs/views/VERDICT_LEDGER.md | frontier/B742_negatives_hunt_p1/CAMPAIGN_LEDGER.md | frontier/B742_negatives_hunt_p1/FINDINGS.md | frontier/B742_negatives_hunt_p1/stageA/bprime_annotations.json | frontier/B754_p2_spectral/TARGETS.json | frontier/B754_p2_spectral/cells/B107/compute.py | +4 catch-all	cc3's spectral census (160/162 never consulted emittance; ZERO consulted scattering)
B739_character_rigidity	main	FINDINGS.md:40	hejhal-class owner-gated m004 numerical	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":7,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":7}"	frontier/B738_pathfinder_compiler/SHORTLIST.md | frontier/B754_p2_spectral/cells/B516/skeptic.txt | frontier/B754_p2_spectral/cells/TOMB-L77/skeptic.txt | frontier/B770_closure_census/census.json | frontier/B1069_hearing_biography/FINDINGS.md | frontier/B1069_hearing_biography/w3_results.json | docs/LAW_MAP.md | +2 catch-all	no numerical E_m004 exists (Hejhal-class machinery, owner-gated)
B739_character_rigidity	main	PREREGISTRATION.md:36	discrete-maass owner-gated spectrum newform	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the discrete-Maass computation (the newform spectrum itself) is NOT attempted here — parked owner-gated
B739_character_rigidity	main	b739_probe_out.txt:305 area (VERDICT per-item proof status, item b)	hejhal-class owner-gated in-sandbox m004	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":6}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/SHORTLIST.md | frontier/B770_closure_census/census.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/context_sweep/sweep_status_spine.md | frontier/B1069_hearing_biography/FINDINGS.md | frontier/B1069_hearing_biography/w3_results.json | frontier/B796_coupling_campaign/context_sweep/sweep_status_spine.md | +2 catch-all	DECLARED GAP: no independent in-sandbox numerical computation of E_m004 exists (Hejhal-class; owner-gated)
B740_b288_stragglers	main	FINDINGS.md:9	hyperbolic fillings analyzed	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":9}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B770_closure_census/census.json | tests/test_b740_grid.py | +2 catch-all	24 hyperbolic fillings were never analyzed
