arc	source	where	terms	status	hits_per_head	top_paths	quote
B8078_rung_spectrum_attained	paper/structure-genesis-first	B8078/PREREGISTRATION.md:3-4	b8075 preregistered exploratory structure	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B8078_rung_spectrum_attained/PREREGISTRATION.md | frontier/B8078_rung_spectrum_attained/rung_attained.py | papers/series/paper2_rung_spectrum/verify/rung_attained.py | +2 catch-all	This arc was NOT preregistered. It began as an exploratory probe of B8075's rung spectrum and the structure was found before the controls were written.
B8078_rung_spectrum_attained	paper/structure-genesis-first	B8078/FINDINGS.md:95 (also rung_attained.py:423)	mod-p dependencies certificate reduction	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":3,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":10}"	papers/VALIDATION_LEDGER.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8078_rung_spectrum_attained/FINDINGS.md | frontier/B8078_rung_spectrum_attained/PREREGISTRATION.md | frontier/B8078_rung_spectrum_attained/arc_verdict.json | frontier/B8078_rung_spectrum_attained/rung_attained.py | papers/series/paper2_rung_spectrum/verify/rung_attained.py | +2 catch-all	not yet a ℚ̄ certificate — mod-p reduction can only *add* linear dependencies among weights
B8079_arrangement_exact	paper/structure-genesis-first	B8079/arrangement_exact.py:8	b8078 residue closes shares	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":5,""codex/seat-r001"":4,""main"":5,""paper/structure-genesis-first"":7}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/THEOREM_REGISTRY.md | docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | frontier/B8079_arrangement_exact/arc_verdict.json | frontier/B8079_arrangement_exact/arrangement_exact.py | +2 catch-all	This closes that residue, by a construction that shares no code path with B8078
B8079_arrangement_exact	paper/structure-genesis-first	B8079/arrangement_exact.py:26	b8078 preregistered protection	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":7}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/CAMPAIGN_STATUS.md | docs/RELAY_LEDGER.md | frontier/B8078_rung_spectrum_attained/PREREGISTRATION.md | frontier/B8079_arrangement_exact/arrangement_exact.py | +2 catch-all	NOT PREREGISTERED. The protection is the same as B8078's...
B8080_assembly_classification	paper/structure-genesis-first	B8080/FINDINGS.md:12-14, quoting the paper's own Scope (assembly)	six-group classification unverified described	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":7}"	frontier/B770_closure_census/census.json | docs/views/VERDICT_LEDGER.md | frontier/B8076_paper_closure/CAMPAIGN.md | frontier/B8080_assembly_classification/FINDINGS.md | frontier/B8080_assembly_classification/assembly.py | +2 catch-all	That search is described here but its code is not deposited, so by this paper's own standard the theorem is an assertion ABOUT a computation. ... The full six-group classification should be read as unverified.
B8080_assembly_classification	paper/structure-genesis-first	B8080/FINDINGS.md:21	transcribed character value	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":17,""claude/outside-bench"":31,""codex/seat-r001"":27,""main"":28,""paper/structure-genesis-first"":30}"	docs/ERROR_LEDGER.md | frontier/B156_omega_strict_full_cone/FINDINGS.md | frontier/B356_sigma_stability_scan/FINDINGS.md | frontier/B356_sigma_stability_scan/sigma_stability.py | frontier/B670_anatomy_full/packet/loop3/c3_signtable/c3_signtable.py | frontier/B771_phase1_wave1/cells/W3-188r/compute.py | frontier/B772_negatives_adequacy/audit_results.json | frontier/B775_phase2_wave1/cells/P2W5-GATEB/compute.py | +8 catch-all	No character value is transcribed.
B8080_assembly_classification	paper/structure-genesis-first	B8080/assembly.py:34-35	preregistered falsifiable classical controls	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":15,""claude/outside-bench"":18,""codex/seat-r001"":17,""main"":17,""paper/structure-genesis-first"":17}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/dossiers/S6_theorem_inventory_cc2.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | +6 catch-all	NOT PREREGISTERED. The controls are falsifiable by the paper and by classical facts this arc did not choose
B8081_rho_rebuilt	paper/structure-genesis-first	B8081/FINDINGS.md:5-8, quoting the paper's own Scope (2880)	representation reconstructed proposition certificate	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":12}"	docs/views/VERDICT_LEDGER.md | frontier/B796_coupling_campaign/harvest/lit_bkl_e10_wdw.md | docs/LAW_MAP.md | frontier/B8076_paper_closure/CAMPAIGN.md | frontier/B8081_rho_rebuilt/FINDINGS.md | frontier/B8081_rho_rebuilt/arc_verdict.json | frontier/B8081_rho_rebuilt/rho_rebuilt.py | papers/structure_paper/arxiv/main.tex | +3 catch-all	its structure constants are specified in the source computation and are not reconstructed in this paper, so Proposition (2880) is a certificate whose ambient representation is cited rather than rebuilt
B8081_rho_rebuilt	paper/structure-genesis-first	B8081/rho_rebuilt.py:33	preregistered existed target number	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":9,""claude/outside-bench"":14,""codex/seat-r001"":10,""main"":13,""paper/structure-genesis-first"":13}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | docs/views/THE_SPINE.md | docs/COSMOLOGY_LEDGER.md | +7 catch-all	NOT PREREGISTERED. Every target number is the paper's, fixed before this file existed
B8082_geodir_h1	paper/structure-genesis-first	B8082/FINDINGS.md:11-14, quoting the paper's Scope (geodirscope)	deformation-cohomology six-dimensional unobstructed unverified	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | frontier/B8082_geodir_h1/FINDINGS.md | frontier/B8082_geodir_h1/arc_verdict.json | frontier/B8082_geodir_h1/geodir_h1.py | +1 catch-all	We give neither a proof nor a citation for the dimension count, and it should be read as unverified. It is a deformation-cohomology statement — which H¹ is six-dimensional, and why it is unobstructed — and this paper does not compute it.
B8082_geodir_h1	paper/structure-genesis-first	B8082/FINDINGS.md 'What is NOT computed'	unobstructedness obstruction registered dimension	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":16}"	docs/SEAL_LEDGER.md | frontier/B575_bridge_obstruction/FINDINGS.md | frontier/B575_bridge_obstruction/PREREGISTRATION.md | papers/drafts/PC26_full_chain/PAPER.md | docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8076_paper_closure/CAMPAIGN.md | frontier/B8082_geodir_h1/FINDINGS.md | +2 catch-all	Unobstructedness... this arc computes H¹ only... unobstructedness follows from no dimension count available here. It needs genuine obstruction theory or a citation. Registered as owed, not asserted.
B8082_geodir_h1	paper/structure-genesis-first	B8082/results.json 'scope' field	non-zero unobstructedness characteristic obstruction	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":11}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8076_paper_closure/CAMPAIGN.md | frontier/B8082_geodir_h1/geodir_h1.py | frontier/B8082_geodir_h1/results.json | papers/structure_paper/arxiv/main.tex | papers/structure_paper/arxiv/verify/check_geodir.py | papers/structure_paper/verify/check_geodir.py | +2 catch-all	UNOBSTRUCTEDNESS IS NOT COMPUTED: the twisted Euler characteristic is zero and H^0 = H^3 = 0, so dim H^2 = 6 and the obstruction space is non-zero; that half needs obstruction theory or a citation and is registered as owed.
B8084_cold_audit	paper/structure-genesis-first	B8084_cold_audit/FINDINGS.md:75	b1076 pushed absent remote	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":6,""codex/seat-r001"":5,""main"":6,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | docs/CC3_RELAY_INDEX.md | docs/RELAY_LEDGER.md | frontier/B8084_cold_audit/FINDINGS.md | frontier/B8084_cold_audit/arc_verdict.json | frontier/B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_COLD_AUDIT_BLOCKED_AND_FIRST_FINDING.md | +3 catch-all	B1076 is not pushed; it is absent from every remote branch.
B8084_cold_audit	paper/structure-genesis-first	B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_COLD_AUDIT_BLOCKED_AND_FIRST_FINDING.md:13	b1074 b1075 b1076 execution	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":9,""codex/seat-r001"":7,""main"":9,""paper/structure-genesis-first"":9}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | docs/PRICED_DOORS.md | docs/RELAY_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | docs/LAW_MAP.md | frontier/B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_AUDIT_B1075_CLEAN.md | +5 catch-all	`B1074`, `B1075`, `B1076` **do not exist**, and neither does the execution manifest your request cites
B8084_cold_audit	paper/structure-genesis-first	B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_COLD_AUDIT_BLOCKED_AND_FIRST_FINDING.md:62	symmetric positive register	GENERIC	"{""audit/b775-braver-questions"":132,""claude/new-session-qor5up"":126,""claude/outside-bench"":167,""codex/seat-r001"":146,""main"":153,""paper/structure-genesis-first"":131}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/PRACTICES.md | docs/PRICED_DOORS.md | +35 catch-all	there is no symmetric positive register
B8084_cold_audit	paper/structure-genesis-first	B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_KILL_GRAPH_CLEAN_AND_MY_OWN_CORRECTION.md:55	received prompts	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/CC3_RELAY_INDEX.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_KILL_GRAPH_CLEAN_AND_MY_OWN_CORRECTION.md | frontier/B8092_design_audit/relays/CC3_TO_CC_2026-08-19_DESIGN_AUDIT_THREE_FINDINGS.md | +4 catch-all	The prompts given to the cells. I never received them
B8084_cold_audit	paper/structure-genesis-first	B8084_cold_audit/relays/CC3_TO_CC_2026-08-19_KILL_GRAPH_CLEAN_AND_MY_OWN_CORRECTION.md:9	reason lock read	LEAD	"{""audit/b775-braver-questions"":354,""claude/new-session-qor5up"":339,""claude/outside-bench"":429,""codex/seat-r001"":359,""main"":406,""paper/structure-genesis-first"":353}"	docs/BANKING_PROTOCOL.md | docs/CAMPAIGN_STATUS.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LEAD_REGISTER.md | docs/MASTERPLAN.md | DELETED:frontier/B775_phase2_wave1/cells/_verify_Z1/compute.py | +71 catch-all	the reason is a lock I had not read
B8087_neutrino_selector	paper/structure-genesis-first	B8087_neutrino_selector/relays/CC3_TO_CC_2026-08-19_ONE_SLOT_AND_THE_SELECTOR.md:86 (re: B8086)	orbits	UNSWEEPABLE			it never computed orbits
B8088_row_homogeneity	paper/structure-genesis-first	B8088_row_homogeneity/FINDINGS.md:12	orbits	UNSWEEPABLE			It never computed orbits.
B8089_anomaly_door5	paper/structure-genesis-first	B8089_anomaly_door5/PREREGISTRATION.md:36; FINDINGS.md:25 (near-identical wording)	object	UNSWEEPABLE			the object's own derived content has never been computed
B8093_L171_clpw	paper/structure-genesis-first	B8093_L171_clpw/FINDINGS.md:64	crossed-product foundational literature successor	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":4}"	frontier/B8093_L171_clpw/FINDINGS.md | frontier/B8093_L171_clpw/relays/CC3_TO_CC_2026-08-19_L171_TYPED_MOOD_AND_THE_DISANALOGY.md | frontier/B8093_L171_clpw/results.json | frontier/B8145_l171_verified/results.json | +1 catch-all	the successor literature — Witten's later crossed-product papers, Penington–Witten — was NOT read, so this types the foundational construction only
B8093_L171_clpw	paper/structure-genesis-first	B8093_L171_clpw/relays/CC3_TO_CC_2026-08-19_L171_TYPED_MOOD_AND_THE_DISANALOGY.md:51 (context) / results.json lanes_2_to_6_started: false	related-work l172 started lanes	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":6}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md | frontier/B8095_related_work_armor/relays/CC3_TO_CC_2026-08-20_L6_THE_ARMOR.md | +2 catch-all	Lanes 3–6 (L172… C2… C5… related-work armor) not started
B8094_L173_anchors	paper/structure-genesis-first	B8094_L173_anchors/FINDINGS.md:52	precision extracted abstracts figures	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":10}"	docs/views/VERDICT_LEDGER.md | docs/LAW_MAP.md | frontier/B8094_L173_anchors/FINDINGS.md | frontier/B8094_L173_anchors/arc_verdict.json | frontier/B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md | frontier/B8094_L173_anchors/results.json | frontier/B8146_l173_precision/FINDINGS.md | frontier/B8146_l173_precision/relays/CC3_TO_CC_2026-08-27_L173_PRECISION_CLOSED_THE_KNOB_EXISTS_THE_READOUT_DOES_NOT.md | +1 catch-all	Precision figures are NOT extracted. The abstracts do not carry them and I did not obtain full texts.
B8094_L173_anchors	paper/structure-genesis-first	B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_B1085_NEEDS_THE_GAP_LABELING_DIFFERENTIAL.md:12	bulk-boundary b1085 labeling grepped	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | docs/RELAY_LEDGER.md | frontier/B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_B1085_NEEDS_THE_GAP_LABELING_DIFFERENTIAL.md	I grepped B1085 for `gap label`, `gap labeling`, and `bulk-boundary`. None appear.
B8094_L173_anchors	paper/structure-genesis-first	B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md:17	fibonacci parameter pumping native	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":8,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | docs/THE_FRAMEWORK.md | docs/WHAT_WOULD_COUNT.md | docs/LAW_MAP.md | docs/RELAY_LEDGER.md | frontier/B8094_L173_anchors/arc_verdict.json | frontier/B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md | +4 catch-all	the Fibonacci QC has no native pumping parameter
B8094_L173_anchors	paper/structure-genesis-first	B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md:54	related-work path-a l172 modularity	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":4}"	frontier/B8094_L173_anchors/relays/CC3_TO_CC_2026-08-20_L173_THE_KNOB_IS_OUR_INTERCEPT.md | frontier/B8095_related_work_armor/relays/CC3_TO_CC_2026-08-20_L6_THE_ARMOR.md | +2 catch-all	Lanes 3–6 (L172 anyon landscape, C2/Path-A quantum modularity, C5 arithmetic CS, related-work armor) not started.
B8094_L173_anchors	paper/structure-genesis-first	B8094_L173_anchors/results.json (scope field)	in-sandbox labeling verified novelty	LEAD	"{""audit/b775-braver-questions"":22,""claude/new-session-qor5up"":22,""claude/outside-bench"":29,""codex/seat-r001"":27,""main"":28,""paper/structure-genesis-first"":26}"	docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/UNIFIED_STATE.md | docs/views/VERDICT_LEDGER.md | frontier/B525_are_you_sure/synthesis.txt | frontier/B543_species_gap_labels/LIT_GATE.md | frontier/B556_escalator_tower/FINDINGS.md | frontier/B557_escalator_campaign/CARRIERS_FINDINGS.md | +4 catch-all	novelty against gap labeling was NOT verified: until that in-sandbox check is done this lane has an anchor list and no established novelty
